id,countryCode,name,city,address,postalCode,latitude,longitude,updated,comment
8534,LV,Elvi (Udrop),Lielvārde,Lāčplēša iela 23B,LV-5070,56.716964,24.808872,2026-01-01 12:30:06.138,Paštomatas stovi kairėje ELVI logo pusėje
8533,LV,Maxima (Udrop),Rīga,Lubānas iela 52,LV-1073,56.931764,24.174186,2026-02-05 12:01:26.012,
8531,LV,Barona 38 (Udrop),Rīga,Krišjāņa Barona iela 38,LV-1011,56.952893,24.126278,2026-02-05 12:00:31.476,
8503,LV,Ixo centrs (Udrop),Rīga,Anniņmuižas iela 17,LV-1029,56.943368,24.017920,2026-02-05 11:52:49.799,
8091,LV,Mājai un Dārzam,Bauska,Salātu iela 24,LV-3901,56.407074158, 24.20283384,2026-01-01 12:30:05.463,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
8087,LV,Cafiteria,Jelgava,Sudrabu Edžus iela 9A,LV-3001,56.646818439, 23.72727895,2026-01-01 12:30:05.443,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
8067,LV,Rimi,Rēzekne,Atbrīvošanas Aleja 138,LV-4601,56.514754656, 27.33626081,2026-01-01 12:30:05.352,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
8062,LV,Elvi,Jelgava,Lielā iela 49,LV-3001,56.651012103, 23.70401547,2026-01-01 12:30:05.333,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
8020,LV,Artilērijas iela 40,Rīga,Artilērijas iela 40,LV-1009,56.956749666, 24.14320239,2026-01-01 12:30:05.138,Paštomatą rasite lauke, greta įvažiavimo į parkavimosi aikštelę.
9532,EE,Arsenali Keskus (Udrop),Tallinn,Erika 14,10416,59.451157321,24.717129278,2026-01-01 12:30:09.29,Paštomatas stovi dešinėje 2-ojo įėjimo į PC pusėje.
9531,EE,Türi Grossi (Udrop),Türi,Viljandi 13a,72213,58.802998599,25.429781849,2026-01-01 12:30:09.286,Paštomatas stovi priešingoje, nei įėjimas  į parduotuvę, pusėje.
9516,EE,Maardu Nurga Keskus (Udrop),Maardu,Nurga 1a,74113,59.487344585,25.019807805,2026-02-06 13:28:01.052,
9508,EE,Keila Rõõmu Kaubamaja (Udrop),Keila,Haapsalu mnt 57b,76607,59.307321971,24.398624209,2026-01-01 12:30:09.137,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje.
9503,EE,Võru Kagukeskus (Udrop),Võru,Kooli 6,65606,57.846641057,27.007063171,2026-02-06 12:52:08.429,
9081,EE,Valga Coop,Valga,A. Neulandi 2,68207,57.778671020,26.037082535,2026-01-29 10:31:42.018,
9078,EE,Tondiraba Maxima,Tallinn,Tondiraba 7,13916,59.450810045,24.855845494,2026-01-01 12:30:08.489,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9077,EE,Pärnamäe Rimi,Laiaküla,Lilleoru tee 4,74008,59.462231829,24.905760191,2026-02-06 13:10:04.354,
9075,EE,Kari Grossi,Tallinn,Kari 3,10311,59.447654923,24.697996933,2026-01-29 10:31:20.801,
9074,EE,Õismäe tee 46 Maxima,Tallinn,Õismäe tee 46,13512,59.411415431,24.647786392,2026-01-01 12:30:08.465,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9073,EE,Sillamäe Maxima X,Sillamäe,Viru pst 35,40233,59.391428024,27.790641304,2026-02-06 12:23:35.517,
9071,EE,Kohtla-Järve Rimi,Kohtla-Järve,Põhja allee 4,30324,59.407382522,27.284849190,2026-01-01 12:30:08.446,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9070,EE,Märjamaa Coop,Märjamaa,Pärnu mnt 62,78304,58.9046210,24.426226,2026-01-01 12:30:08.443,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje.
9069,EE,Luige Keskus,Luige,Viljandi mnt 168,11217,59.325215735,24.766201431,2026-02-06 13:09:29.238,
9066,EE,Loo Grossi,Loo,Saha tee 9,74201,59.434636640,24.947088703,2026-02-06 13:09:15.491,
9065,EE,Rimi Nurmenuku ,Tallinn,Ehitajate tee 107,13511,59.413277920,24.655170480,2026-01-01 12:30:08.418,Paštomatą rasite lauke, dešinėje įėjimo į parduotuvę pusėje, už kampo.
9062,EE,Kuressaare Maxima,Kuressaare,Tallinna 64,93818,58.260327977,22.504688145,2026-01-29 10:33:09.842,
9061,EE,Mustamäe keskus,Tallinn,A. H. Tammsaare tee 104a,12918,59.408442783,24.688327685,2026-01-01 12:30:08.396,Paštomatą rasite lauke, prie sienos, priešais parkavimo aikštelę.
9060,EE,Muuga Maxima,Maardu,Altmetsa 1,74117,59.474039029,24.916023887,2026-02-06 13:08:29.803,
9058,EE,Auriga Kaubanduskeskus,Kuressaare,Tallinna 88,93892,58.265549660,22.515063789,2026-01-01 12:30:08.378,Paštomatą rasite lauke priešais parkavimosi aikštelę.
9054,EE,Prisma Sõbra/JÕE KESKUS,Tartu,Sõbra 58,50106,58.365308555,26.743298210,2026-01-01 12:30:08.363,Paštomatą rasite lauke, prie sienos, priešais parkavimo aikštelę.
9053,EE,Maxima,Tartu,Võru 55f,50111,58.364671320,26.719245516,2026-01-29 10:33:23.381,
9051,EE,Selver,Tartu,Jaama 74,50605,58.381541864,26.751542865,2026-01-01 12:30:08.344,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9050,EE,Vilde tee 124 Maxima,Tallinn,E. Vilde tee 124,12614,59.403789623,24.664160523,2026-02-06 11:19:42.836,
9049,EE,Pärnu mnt 390b Maxima X,Tallinn,Pärnu mnt 390b,11612,59.380595713,24.658229099,2026-01-29 10:32:34.76,
9048,EE,Sõpruse 171 Maxima,Tallinn,Sõpruse pst 171,13413,59.407451519,24.704294223,2026-01-29 10:35:30.729,
9047,EE,Pärnu Riia mnt Maxima,Pärnu,Riia mnt 131 ,80010,58.374867018,24.536152516,2026-01-01 12:30:08.32,Paštomatą rasite lauke, prie sienos, tarp dviejų įėjimų.
9020,EE,Lõunakeskus,Tartu,Lääneringtee 39,50501,58.358290128,26.678125366,2026-01-01 12:30:08.151,Paštomatą rasite lauke priešais parkavimosi aikštelę.
9019,EE,Linnamäe Konsum,Tallinn,Linnamäe tee 3,13912,59.449049508,24.862827751,2026-01-01 12:30:08.146,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9017,EE,Raudalu Konsum,Tallinn,Viljandi Maantee 41a,11218,59.366172985,24.760361824,2026-01-01 12:30:08.131,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9010,EE,Kärberi Selver,Tallinn,K. Kärberi tn 20,13919,59.445388530,24.882293333,2026-01-01 12:30:08.089,Paštomatą rasite lauke, dešinėje įėjimo į parduotuvę pusėje.
9007,EE,Selver Rannarootsi,Haapsalu,Rannarootsi tee 1,90404,58.936027553,23.571292702,2026-02-06 13:05:08.364,
9006,EE,Ümera Keskus/Maxima,Tallinn,Laagna tee 80,11416,59.444420340,24.889157376,2026-01-29 10:35:42.596,
8527,LV,Nordeķu sēta (Udrop),Rīga,Vecā buļļu iela 5,LV-1055,56.965104,24.055841,2026-02-05 11:58:28.799,
8525,LV,Mego (Udrop),Valka,Ausekla iela 54,LV-4701,57.785082,26.015062,2026-01-01 12:30:06.087,Paštomatas stovi dešinėje centrinio įėjimo pusėje
8522,LV,Tālava, TC (Udrop),Rīga,Andreja Saharova iela 21,LV-1082,56.938216,24.202616,2026-02-05 11:56:37.635,
8517,LV, AIBE (Udrop),Ogre,8 Zilokalnu prospekts,LV-5001,56.823768,24.584878,2026-01-01 12:30:06.047,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje
8514,LV,Daugavpils (Udrop),Daugavpils,Arhitektu iela 14,LV-5410,55.893786,26.563607,2026-01-01 12:30:06.031,Paštomatas stovi dešinėje centrinio įėjimo pusėje
8513,LV,Maxima (Udrop),Līvāni,Domes iela 4A,LV-5316,56.355537,26.174439,2026-01-01 12:30:06.028,Paštomatas stovi kairėje centrinio įėjimo pusėje
8512,LV,Rimi (Udrop),Rīga,A.Deglava iela 100,LV-1082,56.948512,24.187405,2026-02-05 11:54:42.36,
8510,LV,Mini RIMI (Udrop),Rīga,Latgales iela 220B,LV-1019,56.925227,24.167982,2026-02-05 11:54:17.298,
8509,LV,Mego (Udrop),Rīga,Biķernieku iela 98,LV-1079,56.960731,24.234807,2026-02-05 11:53:40.295,
8505,LV,Mājai un Dārzam (Udrop),Ventspils,Celtnieku iela 22,LV-3604,57.405553,21.603090,2026-01-01 12:30:05.991,Paštomatas matosi nuo Embutės gatvės
8502,LV,Maxima (Udrop),Liepāja,Klaipēdas iela 62,LV-3416,56.492036,21.003347,2026-02-05 11:52:23.292,
8086,LV,Tirdzniecības centrs Liedags ,Jūrmala,Ventspils šoseja 32,LV-2011,56.946734224,23.617965728,2026-01-01 12:30:05.44,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
8082,LV,AlkOutlet Dzērieni & Vīni,Valmiera,Tērbatas iela 8,LV-4201,57.541449544,25.427636615,2026-02-05 11:26:04.246,
8072,LV,Fix price,Rīga,Sarkandaugavas iela 6A,LV-1005,56.995910386,24.125518419,2026-02-05 11:21:10.884,
8068,LV,Rimi,Kuldīga,Sūru iela 2,LV-3301,56.967015166,21.960337185,2026-01-01 12:30:05.354,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
8056,LV,Maxima,Rēzekne,Maskavas iela 16,LV-4604,56.526563421,27.354656980,2026-02-05 11:14:20.109,
8028,LV,Mego,Rīga,Gobas iela 13,LV-1016,57.033985933,24.048349818,2026-02-05 11:04:55.277,
8027,LV,Mego,Rīga,Dižozolu iela 2,LV-1058,56.902868182,24.094566422,2026-02-05 11:04:27.278,
8026,LV,Mego,Rīga,Kurzemes prospekts 132,LV-1069,56.962196070,24.000037311,2026-02-05 11:03:56.294,
8025,LV,Rimi,Jēkabpils,Vienības iela 7,LV-5201,56.495620590,25.878406608,2026-02-05 11:03:10.99,
8015,LV,Rimi,Sigulda,Ventas iela 1,LV-2150,57.141924106,24.845071918,2026-03-12 13:39:09.342,
8014,LV,Elvi,Jelgava,Rūpniecības iela 77A,LV-3008,56.636848183,23.705135436,2026-03-12 13:38:19.401,
8011,LV,Dole,Rīga,Latgales iela 357,LV-1063,56.905502118,24.191187721,2026-02-05 10:54:46.993,
8006,LV,Rimi,Rīga,Kreimeņu iela 4A,LV-1015,57.034760825,24.092429988,2026-02-05 10:52:16.214,
8003,LV,Aibė,Rīga,Buļļu iela 35,LV-1055,56.968805536,24.051265642,2026-02-05 10:48:42.126,
9533,EE,Hommiku Ärimaja (Udrop),Pärnu,Hommiku 1,80010,58.386545361,24.502095113,2026-01-01 12:30:09.302,Paštomatas matomas nuo Põhja gatvės.
9530,EE,Paide Grossi (Udrop),Paide,Pikk 25,72713,58.884357924,25.569345799,2026-01-01 12:30:09.28,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje.
9529,EE,Kohtla-Järve Grossi (Udrop),Kohtla-Järve,Outokumpu 13a,30327,59.397112595,27.294817023,2026-01-01 12:30:09.273,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje, už kampo.
9528,EE,Jõhvi Grossi (Udrop),Jõhvi,Tartu mnt 15,41538,59.352993491,27.411854219,2026-02-06 13:31:16.031,
9527,EE,Haapsalu Kaubanduskeskus (Udrop),Haapsalu,Tallinna mnt 1,90507,58.941176798,23.541989759,2026-02-06 13:28:21.505,
9526,EE,Magistrali Keskus (Udrop),Tallinn,Sõpruse pst 201-203,13411,59.400754390,24.696771458,2026-01-01 12:30:09.251,Paštomatas stovi dešinėje PC pastato pusėje prie įvažiavimo į  2 -ojo aukšto stovėjimo aikštelę.
9525,EE,Mustika Keskus (Udrop),Tallinn,Karjavälja 4 ,12918,59.410311401,24.681931291,2026-01-01 12:30:09.241,Paštomatas stovi tarp įėjimų, prie pastato sienos.
9524,EE,Viljandi A1000 (Udrop),Viljandi,Lossi 41a,71007,58.367661205,25.599865004,2026-01-01 12:30:09.236,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje, už kampo.
9523,EE,Põlva A1000 Market (Udrop),Põlva,Jaama 16a,63308,58.067177349,27.075369830,2026-01-01 12:30:09.232,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje.
9520,EE,Narva Soldina A1000 Market (Udrop),Narva,Soldina 1c,21004,59.374373262,28.164140821,2026-01-01 12:30:09.213,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje.
9519,EE,Tartu A1000 Market (Udrop),Tartu,Tehnika 13,50105,58.347724267,26.744433363,2026-01-01 12:30:09.209,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje.
9518,EE,Rakvere Vaala Keskus (Udrop),Rakvere,Lõõtspilli 2,44313,59.354391437,26.383322898,2026-01-01 12:30:09.204,Paštomatas stovi kairėje įėjimo į PC pusėje, už kolonos.
9517,EE,Tõrva Konsum Ehituskeskus (Udrop),Tõrva,Viljandi mnt 28,68604,58.006083575,25.914496795,2026-01-01 12:30:09.193,Paštomatas stovi kairėje įėjimo į parduotuvę pusėje, už kampo.
9515,EE,Kuressaare Kummeli Konsum (Udrop),Kudjape,Kummeli põik 1,93851,58.253876713,22.520112186,2026-01-01 12:30:09.185,Paštomatas stovi dešinėje pastato pusėje, ant šaligatvio prieš parkavimo aikštelę.
9514,EE,Tallinna Keskturg (Udrop),Tallinn,Lastekodu tn 12,10113,59.430740114,24.767427141,2026-01-01 12:30:09.181,Paštomatas stovi kairėje  įėjimo į turgų vartų iš Lastekodu gatvės.
9513,EE,Tartu Lunini EuroPark (Udrop),Tartu,Nikolai Lunini 16,50412,58.370041410,26.697102424,2026-01-01 12:30:09.169,Paštomatas stovi dešinėje įvažiavimo į daugiaukštę parkavimo aikštelę, pusėje.
9512,EE,Balti Jaama Turg (Udrop),Tallinn,Kopli 1,10412,59.440835491,24.734207323,2026-01-01 12:30:09.164,Paštomatas stovi kairėje įvažiavimo į parkingą pusėje.
9510,EE,Pirita Ärikeskus (Udrop),Tallinn,Merivälja tee 1,12112,59.466542181,24.832605052,2026-01-01 12:30:09.152,Paštomatas matomas nuo Pirita gatvės pusės.
9509,EE,Marienthali Keskus (Udrop),Tallinn,Mustamäe tee 16,10617,59.422777417,24.696770021,2026-01-01 12:30:09.141,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje.
9507,EE,Saue Kaubakeskus (Udrop),Saue,Ridva 15,76506,59.324834000,24.552639975,2026-01-01 12:30:09.133,Paštomatas stovi dešinėje įėjimo į parduotuvę pusėje, už kampo.
9506,EE,Otepää Nurga Konsum (Udrop),Otepää,J. Hurda 1,67405,58.061806188,26.497287619,2026-01-01 12:30:09.122,Paštomatas stovi kairėje įėjimo į PC pusėje.
9505,EE,Bravo Kaubakeskus (Udrop),Tallinn,Pae 80,13620,59.435973341,24.820942088,2026-01-01 12:30:09.118,Į dešinę nuo „Bravo“ prekybos centro kiemo įėjimo.
9504,EE,Astri Keskus Narva (Udrop),Narva,Tallinna mnt 41,20605,59.380830055,28.175111625,2026-01-01 12:30:09.114,Paštomatas stovi tarp  kampinio ir įėjimo nuo Taliinn g. pusės.
9502,EE,Maardu Rimi Super (Udrop),Maardu,Keemikute 25,74111,59.480265755,25.014843138,2026-02-06 13:27:51.427,
9501,EE,Põhjakeskus (Udrop),Rakvere,Haljala tee 4,44415,59.363098449,26.338324238,2026-02-06 13:27:41.629,
9085,EE,Kalevipoja Rimi,Tallinn,Kalevipoja põik 8,13614,59.438655548,24.831614113,2026-01-01 12:30:08.529,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9084,EE,Tabasalu Rimi,Tabasalu,Klooga mnt 10b,76901,59.429907518,24.543560595,2026-02-06 13:10:37.874,
9083,EE,Põltsamaa Grossi,Põltsamaa,Tartu mnt 1b,48105,58.652568899,25.982817554,2026-02-06 12:24:51.354,
9082,EE,Viimsi Rimi Hypermarket,Haabneeme,Randvere tee 9,74001,59.505485391,24.827963310,2026-02-06 13:10:19.283,
9080,EE,Smuuli Maxima,Tallinn,J. Smuuli tee 9,13628,59.444124560,24.822631615,2026-01-29 10:25:33.2,
9079,EE,Elva Maxima X,Elva,Valga mnt 5,61504,58.220844688,26.405020095,2026-01-01 12:30:08.496,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9076,EE,Jewe Center/Selver,Jõhvi,Narva mnt 8,41536,59.357339750,27.417974021,2026-02-06 12:23:50.074,
9068,EE,Pääsküla Rimi,Tallinn,Pärnu mnt 453e,10916,59.360922905,24.630554605,2026-01-29 10:35:56.033,
9067,EE,Kolde Rimi,Tallinn,Sõle 27,10614,59.438614919,24.707343013,2026-01-01 12:30:08.425,Paštomatą rasite lauke, kairėje įėjimo į parduotuvę pusėje, už kampo.
9063,EE,Laagri Maxima,Laagri,Veskitammi 3,76401,59.352116126,24.611700678,2026-02-06 13:08:58.904,
9059,EE,Tiskre Prisma,Tiskre,Liiva tee 61,76916,59.431348089,24.563135821,2026-02-06 13:08:12.611,
9057,EE,Viljandi Maxima X,Viljandi,Vaksali 11b,71012,58.361957860,25.582615417,2026-01-01 12:30:08.375,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9055,EE,Magdaleena Olerex,Tallinn,Pärnu mnt 106,11312,59.415180798,24.739126848,2026-01-01 12:30:08.367,Paštomatą rasite lauke priešais degalinę.
9052,EE,Rimi Super,Pärnu,Niidu 18b,80040,58.391918688,24.535447382,2026-01-01 12:30:08.349,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9046,EE,Õismäe tee 88 Maxima,Tallinn,Õismäe tee 88 ,13513,59.415451366,24.640003331,2026-01-29 10:25:18.21,
9018,EE,Võru Maksimarket,Võru,Jüri 83,65607,57.835583032,27.010119347,2026-01-01 12:30:08.141,Paštomatą rasite lauke priešais parkavimosi aikštelę.
9016,EE,Akadeemia Konsum,Tallinn,Akadeemia tee 35,12618,59.403160239,24.655800289,2026-01-29 10:37:55.796,
9015,EE,Saku Coop,Saku,Pargi 2,75501,59.299875445,24.662587272,2026-02-06 13:07:19.285,
9014,EE,Selver,Tartu,Teemandi 2,50415,58.353298070,26.685864460,2026-01-29 10:33:58.125,
9012,EE,Maxima XX,Narva,Soldina tänav 20,40115,59.381018349,28.164848150,2026-01-01 12:30:08.103,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9011,EE,Pärnu A1000 Market,Pärnu,Karja 6,80018,58.381877681,24.512051855,2026-01-01 12:30:08.099,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
9009,EE,Mähe Grossi,Tallinn,Randvere tee 115 ,11913,59.491364213,24.878920811,2026-01-01 12:30:08.086,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9005,EE,Kivila Grossi,Tallinn,Kivila tn 26,13917,59.443589319,24.872718200,2026-01-29 10:34:44.322,
9004,EE,Endla Grossi,Tallinn,Endla tn 53,10615,59.427630685,24.715566650,2026-01-01 12:30:08.06,Paštomatą rasite lauke, kairėje įėjimo į parduotuvę pusėje, už kampo.
9003,EE,Paasiku Grossi,Tallinn,Paasiku tn 2a,13916,59.448560379,24.845159183,2026-01-01 12:30:08.055,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje.
9002,EE,Marja Grossi,Tallinn,Mustamäe tee 41,10619,59.422035655,24.699613469,2026-01-20 08:25:15.548,
9001,EE,Fama Keskus,Narva,Fama põik 10,20303,59.380453916,28.186587549,2026-01-01 12:30:08.041,Paštomatą rasite lauke, prie sienos iš Hariduse gatvės pusės.
8530,LV,Dammes tirgus (Udrop),Rīga,Dammes iela 36а,LV-1069,56.966223,24.010388,2026-02-05 11:59:57.576,
8529,LV,220 (Udrop),Rīga,Krasta iela 52,LV-1003,56.933942,24.149284,2026-02-05 11:59:29.406,
8528,LV,Business Garden (Udrop),Mārupe,Malduguņu iela 4,LV-2167,56.926457,24.036395,2026-02-05 11:59:04.511,
8526,LV,Mego (Udrop),Rīga,Usmas iela 2,LV-1083,56.951935,24.048302,2026-02-05 11:58:03.688,
8524,LV,TC Mežciems (Udrop),Rīga,Biķernieku iela 143,LV-1021,56.956291,24.238524,2026-02-05 11:57:29.384,
8521,LV,Europark (Udrop),Rīga,Elizabetes iela 81,LV-1050,56.950539,24.121807,2026-02-05 11:56:13.529,
8520,LV,TC Ludza (Udrop),Ludza,Stacijas iela 30,LV-5701,56.544493,27.720569,2026-01-01 12:30:06.064,Paštomatas stovi kairėje centrinio įėjimo pusėje
8519,LV,TC AURA (Udrop),Jēkabpils,Nākotnes iela 2,LV-5201,56.490429,25.859109,2026-02-05 11:55:34.792,
8518,LV,Juglas Tirgus (Udrop),Rīga,Brīvības gatve 405B,LV-1024,56.989220,24.236723,2026-02-05 11:55:04.343,
8516,LV,TC Planeta (Udrop),Balvi,Brīvības 57,LV-4501,57.132663,27.266426,2026-01-01 12:30:06.044,Paštomatas stovi kairėje centrinio įėjimo pusėje
8515,LV,TOP (Udrop),Salaspils,Rīgas iela 48,LV-2169,56.872300,24.353675,2026-01-01 12:30:06.034,Paštomatas stovi kairėje pastato pusėje
8511,LV,Ventspils Tirgus (Udrop),Ventspils,Pils iela 14,LV-3601,57.396952,21.568453,2026-01-01 12:30:06.016,Paštomatas stovi dešinėje centrinio įėjimo pusėje
8507,LV,RAF cetrs (Udrop),Jelgava,Rīgas iela 48,LV-3004,56.668335,23.760914,2026-01-01 12:30:05.997,Paštomatas stovi kairėje centrinio įėjimo pusėje
8506,LV,Europark (Udrop),Rīga,Grostonas iela 1,LV-1013,56.964233,24.118851,2026-02-05 11:53:14.528,
8504,LV,Bulduru Tirgus (Udrop),Jūrmala,Meža prospekts 36 k-1,LV-2010,56.982941,23.856866,2026-01-01 12:30:05.987,Paštomatas stovi kairėje pastato pusėje
8501,LV,Elfi (Udrop),Rēzekne,Dārzu iela 14,LV-4601,56.505091,27.333860,2026-02-05 11:51:40.181,
8094,LV,Mego,Rīga,Dzirciema iela 31A,LV-1083,56.955284280,24.051977548,2026-02-05 11:29:44.29,
8089,LV,Hotel Gulbene,Gulbene,O. Kalpaka iela 27A,LV-4401,57.173201995,26.761795920,2026-01-01 12:30:05.454,Paštomatą rasite lauke prie fasado.
8080,LV,TC Apelsīns,Ādaži,Rīgas gatve 5,LV-2164,57.071779,24.320599,2026-01-01 12:30:05.409,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
8071,LV,CITRO,Rēzekne,Stacijas iela 20a,LV-4601,56.518183185,27.347483939,2026-02-05 11:20:08.004,
8063,LV,Mego,Daugavpils,Valkas iela 1a,LV-5417,55.879675437,26.560605503,2026-01-01 12:30:05.341,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
8060,LV,Rimi,Rīga,Valdlauču iela 2,LV-1076,56.904323493,24.145385411,2026-02-05 11:16:34.825,
8058,LV,Rimi,Rīga,Krišjāņa Valdemāra iela 62A,LV-1013,56.965933972,24.131192535,2026-02-05 11:15:27.816,
8048,LV,Maxima,Madona,Rūpniecības iela 49,LV-4801,56.860040538,26.230957580,2026-01-01 12:30:05.272,Paštomatą rasite lauke, kairėje pagrindinio įėjimo į parduotuvę pusėje.
8029,LV,RIMI,Daugavpils,18. novembra iela 136,LV-5417,55.876895865,26.551505627,2026-01-01 12:30:05.179,Paštomatą rasite lauke, galinėje pastato dalyje.
8024,LV,Rimi,Tukums,Pasta iela 14,LV-3101,56.967344234,23.157250125,2026-01-01 12:30:05.152,Paštomatą rasite lauke, šoninėje pastato dalyje, priešais stiklinį fasadą.
8023,LV,Elvi,Salaspils,Rīgas iela 24,LV-2121,56.855224621,24.342960085,2026-01-01 12:30:05.149,Paštomatą rasite lauke, po stogu, greta įėjimo.
8022,LV,Rimi,Rīga,Imantas 15.līnija 7,LV-1029,56.944561974,24.011738862,2026-02-05 11:02:39.363,
8021,LV,Meness aptieka,Rīga,Vaidelotes iela 14,LV-1055,56.965697738,24.052128761,2026-02-05 11:02:09.593,
8019,LV,Maxima,Liepāja,Oskara Kalpaka iela 74,LV-3405,56.533493471,21.003239755,2026-02-05 10:59:13.997,
8018,LV,Maxima,Rīga,Liepājas iela 76A,LV-1002,56.924158496,24.055676198,2026-02-05 10:58:30.76,
8017,LV,Mego,Rīga,Parādes iela 5B,LV-1016,57.040051423,24.028969260,2026-02-05 10:57:40.387,
8016,LV,Mego,Rīga,Baltāsbaznīcas iela 42,LV-1015,57.036473109,24.090535693,2026-02-05 10:57:00.888,
8013,LV,Mego,Rīga,Kleistu iela 9,LV-1067,56.962509108,24.022429565,2026-02-05 10:55:41.4,
8012,LV,Rimi,Rīga,Vienības gatve 95,LV-1058,56.911549990,24.085595402,2026-02-05 10:55:16.912,
8010,LV,Rimi,Rīga,Tilta iela 32,LV-1005,56.995225279,24.130379050,2026-02-05 10:54:19.798,
8008,LV,Damme,Rīga,Kurzemes prospekts 1A,LV-1067,56.954069923,24.037404412,2026-02-05 10:53:25.003,
8005,LV,Gaiļezers/Rimi,Rīga,Gaiļezera iela 8,LV-1079,56.968456612,24.236579396,2026-02-05 10:50:11.533,
8004,LV,Ditton Nams,Daugavpils,Cietokšņa iela 60,LV-5401,55.874401648,26.516998571,2026-03-18 11:34:03.028,
9045,EE,Vilde tee Maxima XX,Tallinn,Vilde tee 75/77,12912,59.402744812,24.685917906,2026-01-01 12:30:08.303,Paštomatą rasite lauke, dešinėje įėjimo į parduotuvę pusėje, priešais parkavimo aikštelę.
9044,EE,Kohtla-Järve Maxima,Kohtla-Järve,Mõisa tee 3,30325,59.406604511,27.290866909,2026-01-01 12:30:08.298,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
9043,EE,Ehitajate tee Grossi,Tallinn,Ehitajate tee 41,12612,59.401727700,24.668343832,2026-01-01 12:30:08.287,Paštomatą rasite lauke, kairėje įėjimo į parduotuvę pusėje, už kampo.
9042,EE,Järveotsa Grossi,Tallinn,Järveotsa tee 35b,13520,59.407360842,24.640565849,2026-01-29 10:28:53.91,
9041,EE,Virbi Maxima,Tallinn,Virbi 12,13629,59.440981319,24.843710727,2026-01-01 12:30:08.28,Paštomatą rasite lauke, dešinėje pagrindinio įėjimo į parduotuvę pusėje, už kampo.
9040,EE,Vironia Keskus,Kohtla-Järve,Järveküla tee 50,30321,59.397249969,27.286622852,2026-01-01 12:30:08.275,Paštomatą rasite lauke, prie sienos, priešais parkavimo aikštelę.
9039,EE,Stroomi Maxima XX,Tallinn,Tuulemaa 20,10315,59.447395310,24.693045693,2026-01-01 12:30:08.265,Paštomatą rasite lauke priešais parkavimo aikštelę iš Tuulemaa gatvės pusės.
9038,EE,Narva Grossi,Narva,Rakvere 71,20609,59.385493177,28.183957775,2026-01-29 10:28:38.197,
9037,EE,Läänemere Selver,Tallinn,Läänemere tee 28,13913,59.452991956,24.874054179,2026-01-01 12:30:08.256,Paštomatą rasite lauke greta pastato sienos.
9036,EE,Pallasti Maxima X,Tallinn,Pallasti 18,11414,59.429531223,24.791529232,2026-01-29 10:25:01.128,
9035,EE,Linnamäe Maxima XXX,Tallinn,Linnamäe tee 57,13911,59.449859564,24.881297397,2026-01-01 12:30:08.241,Paštomatą rasite lauke, kairėje įėjimo į parduotuvę pusėje, už kampo.
